,movie_name,id,short_comment,score,comment_time,votes,Fake
1492,心灵奇旅,g1823,get了bx同款,3,4/2/2021 17:18,0,1
1493,心灵奇旅,宇宙电影王,想给4星，但它还没有达到我心中的那个皮克斯，感动依然在，可花里胡哨的东西太多，很多情绪是依托画面来撑起来，等待一个纯粹，真正靠故事触动的皮克斯，电影是好电影,3,5/1/2021 1:05,3,0
1494,心灵奇旅,momo,"坦白说, 主角灵魂造型太丑了, 每次灵魂飘出来就出戏.",3,23/3/2021 20:14,0,0
1495,心灵奇旅,方野,诶，皮克斯这碗鸡汤不太好喝呀，少了一击即中心灵的点，我觉得主要在主角的塑造上，整体说教意味浓了点。冥想、忘我之界的灵肉分离挺有意思的,3,16/1/2021 12:18,3,0
1496,心灵奇旅,UIDouban,看完以后想轻生……对我来说，这个电影满幕布都映满了“你白活了”。我看完了以后一点记忆点都没有，可能是我的问题吧……我对天梯尽头的白洞非常有好感，但是每次这个场面都被用来吓唬男主角，用得太多。投胎中心员工好像都是立体的一笔画吧？这个设计我也喜欢。,3,30/12/2020 23:07,1,0
1497,心灵奇旅,Paradox,电影主要是给人一个hea的理由，在疫情让人无比压抑的一年确实很应景。不过我总要怀疑这是一种愚民政策，人人都不追求理想，既得利益阶层就可以安稳享受了。我觉得人生还是要追求些改变的，为自己也好为社会更好,3,2/1/2021 19:05,2,0
1498,心灵奇旅,lejson,“活在当下”的价值观似是近年来最保守的商业思潮之一，同一系的还有“小确幸”、“爱自己”之类。披着积极的外衣，内核却无比消极，消解一切批判意识。,3,2/1/2021 17:10,4,0
1499,心灵奇旅,monkeyC,还行吧，三星半,3,3/1/2021 21:18,1,1
1500,心灵奇旅,冰-koori,《心灵奇旅》不是「为何而生」，而是「生是为何」，从存在本身进行对生命意义的反哺。在对人生目标进行祛魅之后，在22的带领下通过身体性，也就是所谓的「感觉」，进行了人生意义的再构筑。pizza的香气与美味、音乐的触动、衣物的触感、乃至是暖阳照耀下飘零而落的一颗种子，都为22带来了生之喜悦。这份感觉是如此的基础，乃至无需言语，观众皆能回想起属于自己的那份细微的美好的私人体验。生活本身由自身的感觉所填满，颇带有一点正念疗法的意味。正因为如此，作为影片结语的joe的那句「我要享受活着的每一刻」未免把话说的太满，似乎又陷入了片中的宇宙意志们所说的「你们人类就是喜欢热情啊意义啊之类的东西」的囹圄中。比起用画外音的形式直球说出，我更希望joe能够亲自冒点傻气地，去通风口躺一躺，然后说「感觉不错」。,3,2/1/2021 21:32,4,0
1501,心灵奇旅,KitajimaJunko,非常治愈且非常鸡汤。把无穷无尽的想象力投射进广袤无际又虚无飘渺的世界，在虚拟的动画世界中创造的真实和虚幻。,3,10/2/2021 23:55,1,0
1502,心灵奇旅,美梦兔,这寡淡的鸡汤无法满足北上广焦躁的灵魂,3,24/1/2021 8:27,4,0
1503,心灵奇旅,Winterfeld,"another chicken soup, life is already hard for desperate people, it just made this feeling even more worse, and, above all, chicken soup is never the cure.",3,28/12/2020 19:57,1,0
1504,心灵奇旅,牛推鸭大爷,发现了没有，电影里边的白人很少。火花并不是人生目标，而是对人间的热爱。我现在就有很多火花，但是没有什么远大目标，哈哈。,3,5/1/2021 13:07,2,0
1505,心灵奇旅,豆友2072968,内心毫无波澜，甚至有些致郁，完全不会有ready to embrace life的想法，反而觉得it's time to a great beyond 生活都这样了为什么要跳下去啊？？？今晚吃披萨安抚一下自己好了,3,9/1/2021 16:29,1,0
1506,心灵奇旅,TOYSTORY,oh，god。生活毫无意义，生活全是意义。,3,30/12/2020 23:28,7,0
1507,心灵奇旅,重力泉零号土著,说出来可能不信，我觉得Soul在某种意义上是「下辈子我再好好过」那一趴的。太过美化，然而现实sucks。,3,1/1/2021 2:28,3,0
1508,心灵奇旅,Strelizeia,最后也没有得出22的是什么，只是从老师的角度看，孺子教化只需要体验即可，反倒是为师执着了。,3,13/1/2021 20:58,0,0
1509,心灵奇旅,451½°F™,放弃天真的「人生目标」，放弃「一夜成名（改变）」的妄想，重拾生活中点滴的幸福感，已然是这个被「躺平」世界与生活中自由意识的最后抗争，当然从电影形式上的固化而言，依旧是流水线产品，唯有背后真正有意义的碎片需要观众自我品味。,3,23/4/2022 0:03,0,0
1510,心灵奇旅,可乐,炫技的制作包裹的是略鸡汤的内核。,3,24/1/2021 20:53,1,0
1511,心灵奇旅,不能乱说,比寻梦环游记差远了，感觉是一锅不知所谓的鸡汤,3,11/1/2021 10:07,9,0
1512,心灵奇旅,砹韧,轻易被这种动画治愈的人是幸福的。但是我不能……可能是我心已死,3,28/12/2020 12:59,2,0
1513,心灵奇旅,人类还没灭绝吗,是我期望太高,3,5/1/2021 22:19,1,1
1514,心灵奇旅,恧,我不太喜欢看，电影是好电影，但是不会推荐给朋友，看着太累了,3,17/1/2021 11:55,1,0
1515,心灵奇旅,游坦,喔光芒万丈的曼哈顿 但并没有被打动,3,27/12/2020 22:53,0,0
1516,心灵奇旅,马克爱马克,"从设定到段子都生硬，做作，隔靴搔痒。恨不得把""活在当下，珍视平凡”八个字糊观众脸上——”共鸣了没有？“”没有？“”再糊点。“一切都是为了这个说教意味极其强烈的主题而服务，一切都是。和头脑特工队之间，差了大概二十二个寻梦吧。",3,3/1/2021 4:03,0,0
1517,心灵奇旅,momo,完全比不上Coco 三星全给音乐,3,1/1/2021 1:01,1,0
1518,心灵奇旅,Ｍ．,终于看了风很大的soul。2021年了，美国还在宣传这种有社保的成功价值观妈妈为你而骄傲干音乐就是没出路要追求梦想而爵士玩的最好的也还是BlackLivesMatter，真的是。。。再次看到Inside out小人的皮克斯老粉老泪纵横，可惜本子还没有前者三分之一好看。结尾的water和ocean还可以，生活在生活之中,3,8/4/2021 4:45,0,0
1519,心灵奇旅,苏娃,即使是渺小平凡的人生，也不想和任何人互换，因为领略过的迷人风景只有自己知道呀,3,29/12/2020 23:37,0,0
1520,心灵奇旅,蜉蝣渡海,7/10.生活中最美好的是生活本身，琐碎的，一切的，一直流动的声音，图像，触觉，味道等等。其实这也是我很早以前就从别的地方领悟到的，谢谢这部电影再一次支撑了我的人生观。,3,26/12/2020 13:55,2,0
1521,心灵奇旅,Cartaphilus,《夏洛特烦恼》通过对富贵人生可能性的否定来偷换对当下人生实在性的肯定，与之不同，《心灵奇旅》直接通过他者的视域重新肯定了自己的人生，这种灵魂换身带来的重新发现并不比《你的名字》更为细致动人，也由于必然的美式中年危机模板走向空泛的鸡汤哲学，有目标的理想主义者和无目标的虚无主义者都重新发现日常生活的新感知，抛弃了理想对日常的废黜或虚无对生活的嘲讽，多么好的真理，但这真理却使我们死亡，也使它自身死亡，不要说哲学而要去做哲学，所以ocean和water的确不同，不是身在福中不知福，而是事物总是无限地差异于自身，而我们就是事物自身不断绽开的裂缝，或者用拉康的话说ocean即是water的小对体a，既不要用ocean去否定water也不要用water来同化ocean，这道不可言说的空白间隔才是言说之道。,3,27/12/2020 22:09,0,0
1522,心灵奇旅,CyberKnight电子骑士,三星半。还是觉得有点鸡汤。只不过最后升华了一下，稍微涉及了“此在”的意义。影片中间那些人生意义的探讨，还有可爱的名人灵魂……怎么说呢，还是cliche。皮克斯的深度也就这样了——我依然觉得，近几年皮克斯创造力在严重衰退，越来越平庸。,3,7/6/2022 1:41,0,0
1523,心灵奇旅,香水瓶,也许是在LLL火了之后立项的？但是对爵士乐的展现很浮草，配乐不出彩。皮克斯很擅长设想另一个世界，这回设计的灵魂世界又是脑洞满满，尤其是神游执念的空间。讨论的仍是关于人生的意义，不过不够丰富，作为长片有点儿沉闷。这个故事可能在主流观影群体中不太讨好，上下不靠，小孩看不懂，成年人又觉得不够深度，有点儿鸡汤。,3,25/12/2020 17:14,1,0
1524,心灵奇旅,宅拾叁,前面还行，后面其实是把换身体找自己的故事用皮克斯的手法又重新包装了一下，我没看走心。,3,11/2/2021 18:13,0,0
1525,心灵奇旅,oneno,尽兴而去，败兴而归！且不先不谈剧作技巧上的问题，就说这个立意上的妥协！皮克斯不是向来追求生活的反叛和精神的自由么，所以孤独的老人带着小胖子飞屋环游，处理垃圾的机器人瓦力追求爱情和新生，还有睡梦中的怪兽公司，人类情绪管理团队……到了这部电影则让你鸡汤的接受庸常的人生和发现日常琐碎里的美！就好比老摇滚端着一杯枸杞水让告诉你生活皆苦你要学会接受一样！我TM，一口老血要喷出来了！！不，谢谢，我不接受！！,3,25/12/2020 21:22,2,0
1526,心灵奇旅,臣亮言,居然基本上没被感动到，是因为剧情太匠气了吗。喜欢jerry的设定。,3,14/7/2021 23:02,0,0
1527,心灵奇旅,alfredo,設計的卡卡的，但結果還是很煽情。,3,27/12/2020 18:59,1,0
1528,心灵奇旅,迷失东京,我始终都对这种直白的心灵鸡汤提不起兴致……,3,26/2/2021 23:50,0,0
1529,心灵奇旅,丁卯,也许是我甘于平庸，所以对影片的主题不太感冒吧,3,1/2/2021 20:30,1,0
1530,心灵奇旅,苏莫,尽管努力建立起一套复杂的“投胎前规则”，但灵魂和人生意义这样的命题很难讲清楚，虚假的安慰禁不起推敲。,3,29/12/2020 13:47,1,0
1531,心灵奇旅,枯藤和老虎,这就被吹成神作了？,3,31/12/2020 8:46,0,1
1532,心灵奇旅,多多洛,原以为会比较触动，只是看完也没有什么特别感觉，因为没有什么特别感觉和启发而有一丁点失落。人生的意义到底是什么？对于一些人来说这个“矫情的”问题太重要了，甚至是支撑活下去的一种动力。岁主角天上地下转了一圈，想要实现自己的理想也帮助22号找到了人生目标，过程曲折，结果皆大欢喜，可能真正找到点亮自己火花的事物时才能明白“意义”是什么，明白的那一刻才能真正有所感触，而太多人都是迷失和寻找的状态，没有机会体会到什么是火花燃烧。寻找的过程有点苦，希望心灵最终有归途。影片提示人们寻找自己人生的意义，找到能够燃起自己火花的事物，校正心灵，回归本真，去好好体验人生的每一分钟。不要放弃寻找和自己。,3,30/6/2021 21:26,0,0
1533,心灵奇旅,西楼尘,理发师用剃刀也能救人危难，造型师用针线也会缝补梦想。枝头掉落的树叶，街头鼓起的排风，地铁里忙碌人群中的歌声，角落里饥肠辘辘时的披萨，当你爱上生活的一刻，就找到了激活生命的火花。原来每天有那么多灵魂经历个体的锤炼，性格的塑造，奋力冲向地球。也会有无数灵魂被生活压垮，迷失进漠漠荒野。,4,26/12/2020 10:36,20441,0
1534,心灵奇旅,WR-TARA-934,“灵魂不会被压垮，压垮你的是生活啊。”三十岁的社畜看的内心澎湃，但为了维持成年人的体面又要在黑暗的影院里哭的默不作声。22迷失后，黑暗内里一句句话砸过来“你做不到”“找不到火花”“这不是目标，这是平庸的生活”和抑郁症发病的自我攻击好像…戳的我好久没缓过来。沉入心流和陷入执念只有一线之隔的设定好赞，基金经理被黑的又搞笑又辛酸XD～但故事和人物塑造还是比《寻梦》的完成度差一点点。,4,14/12/2020 17:11,7907,0
1535,心灵奇旅,嘟嘟熊之父,电影好残酷，都说应学会放下，但倘若从未得到过，又有什么资格说不想要？有机会挑拣快乐的人都是曾爬上巅峰看过风景的人，而平凡如我们，只能将脚下俯首即是的通通当作快乐，欺骗自己生命已足够美好。决定笑着告别，将生命拱手相让，不是爱的传递，而是心已死、梦已碎。一部纯粹的情绪电影：如果得到了，再多表达一点都会破坏这种得到；如果没有得到，不会寻找原因，只会感到遗憾。,4,25/12/2020 16:57,2171,0
1536,心灵奇旅,YthguaN,看完没有被鸡汤到 反而失落的很 我热爱生命 敬畏自然 保持一双发现美与善的眼睛 我的家人爱我 朋友支持我 我特别健忘什么事情都不记得 我不控制食欲想吃什么就马上吃 可是我都觉得活着好不开心啊 没有“火花” 没有梦想 没有热爱 没有一技之长 赤裸地来赤裸地去 又何苦非要白白走这一遭呢 ,4,25/12/2020 21:40,1581,0
1537,心灵奇旅,影志,《头脑特工队》关于情绪，《心灵奇旅》关于性格与灵魂，皮克斯已经不屑于讲述简单“物”的故事，而是用最直接形象的方式拉开生活哲学命题，那是得经历了怎样的人生才能捕捉到的细节，完美幻化在作品里。执念的灵魂在忘我之境无去无从，而“我会享受活在当下的每一分钟”。,4,25/12/2020 22:16,1324,0
1538,心灵奇旅,匡轶歌,我听过关于一条鱼的故事。小鱼游到一条老鱼的旁边说：“我要找到他们称之为大海的东西”。“大海？” 老鱼问：“你现在就在大海里啊。” “这儿？” 小鱼说：“这儿是水，我想要的是大海。” 目标不是人生的spark，生活本身才是。看完此片，关掉电脑，所有曾经拥有的Spark，纷纷涌上心头。,4,27/12/2020 14:04,1181,0
1539,心灵奇旅,无忧无虑波尔卡,看到最后22跳伞的时候地图好像是我国……………………急死我了，在电影院脱口而出：快逃！,4,26/12/2020 18:02,965,0
1540,心灵奇旅,桃桃林林,那些可以深刻在记忆中的生命碎片，就是你人生的全部意义啊！不是每个人都能成为伟人，但普通的一生仍弥足珍贵。生而为人，莫留遗憾。这是一部属于普通人、属于你我的励志片。仍然保持了适度的有趣，以及戳心式的感动。虽然没有《头脑特工队》那么戳我，但彼特·道格特仍然非常强。尤其是，太擅长这种走心的故事了。虽然总是有点鸡汤，但还是很好看，厉害。,4,26/12/2020 22:36,571,0
1541,心灵奇旅,朝阳区妻夫木聪,看哭了。所有人都在教你做人，所有事都在找寻意义，所有道路都要通往一个目标，所有标签都在试图定义你，只有皮克斯在告诉你，梦想不重要，意义不重要，庸庸碌碌或是功成名就都不重要。宇宙太大，地球太小；梦想太重，生命太轻。李安说，我已经见过大海了，我不能假装没有见过。但是这部动画片告诉你，如果你还没见过大海，去见见看吧，或许还不错；但你不想见的话，家门口的小溪其实也很美。2020年末，皮克斯用一部动画疗愈所有人，摸摸大家的头，说你们这些还没有找到Spark的人呐，你们都辛苦了，努力很重要，但是不加油也没关系哦，切勿贪图意义，存在即是风景。,4,27/12/2020 0:49,810,0
1542,心灵奇旅,顺联动力 水姿兰,未必有所成才算活着，梦想也不是什么了不起的东西，只喜欢看天、走路、吃披萨的人生也很好。（皮克斯送给社畜社恐的一记摸头,4,25/12/2020 5:56,483,0
1543,心灵奇旅,frozenmoon,抑郁的一个原因可能就是觉得普通日常不能算火花，然后就成了那些一身黑的失落灵魂。可怎么才能让自己真的觉得抬头看看天就很快乐呢？,4,3/1/2021 13:41,227,0
1544,心灵奇旅,亵渎电影,看完电影走出电影院，感觉像经历了一场心灵SPA，突然觉得生命赋予我们的一切都是那么的美好伟大，想重新学着去感受生活，享受当下的一切。这就是一部电影可以带给我们的惊喜，又一次感受到了电影的魔力！,4,26/12/2020 19:12,278,0
1545,心灵奇旅,王蛋清·傀,二十二应该是投胎在中国四川成都，成了一位美食up主,4,17/1/2021 22:01,232,0
1546,心灵奇旅,木卫二,不想死的执念与一滴水一花瓣相互映照，认真享受当下每一分钟是皮氏鸡汤，也可以是无情麻药。如若具体到电影的分秒，结尾留下做一个地球人的希望，依然是太照顾人类观众的感情。,4,2/1/2021 19:25,117,0
1547,心灵奇旅,shininglove,原来黑人父母一样希望孩子找稳定出路，当个老师，别瞎折腾，这一刻，山东即世界，世界即山东，天下大同。,4,4/1/2021 21:22,133,0
1548,心灵奇旅,欢乐分裂,虽也套着“梦想、成长、亲情、人生”等诸多易流于大词的外衣，但皮克斯以不竭的想象力和繁盛的创造力，再次定义其工业标杆的当之无愧，某些场景几乎与实景无异。开场貌似平平无奇（差点以为又要讲一个流俗治愈故事），突然拐入生死临界的中阴区，目标未竟拒去彼岸，踏入生前灵魂聚集地，原来每个独特灵魂是这般批量训导出来的，唯有一颗不羁的千年老魂灵拒绝去往那百无聊赖的生地，共同演绎一出寻求生命奥义与终极火花的跨界悲喜剧，在红尘中感受生的愉悦和希望的不灭。配乐甚好，凝神进入“忘我之境”；金句频出——“灵魂不会击垮你，只有生活才会。”笑点与泪点都掐得很准，含猫量十足，一部特别适合年底收尾的片——“珍惜当下的每一刻”。,4,16/12/2020 13:44,233,0
1549,心灵奇旅,陀螺凡达可,比《头脑特工队》更加成人化，将冒险置于现实世界而非抽象空间是和前作最根本的区别，也是这一部为何显得更“高级”（关于日常生活的现实主义动画）的同时牺牲了一部分观赏趣味性（好莱坞动画常规的笑料、煽情）的原因之一：情感高潮蒙太奇的落脚点在于观众和角色共同经历的平凡且琐碎时光（走路、坐地铁、吃披萨、理发等等），打破对理想的热情追求这一虚设主题，从而制造主题的反转和拔高。,4,25/12/2020 23:33,172,0
1550,心灵奇旅,Lotte Mars,感谢盗梦的提前观影。独特不媚俗的故事，献给思考者和自省者。世界观设计延续inside out和coco的惊艳，故事在传统技巧和克制走心之间寻找平衡，个人感受并不煽情，毕竟这对主角的人物关系没有家庭或情人、隐性情人的普世化支撑， 还用了荣格和美钞这种梗做笑点，可能对市场不是太讨喜,4,16/12/2020 13:13,266,0
1551,心灵奇旅,胤祥,可能是唯一能在内地大银幕看到的戛纳2020片单作品？跟[寻梦环游记]水平相当，略逊于[头脑特工队]。@熊猫毛 提醒我说这其实是一部佛教电影，除了在聊“我执”之外还比出了“拈花微笑”的梗。好处不多说了，英文配音演员的口音都很好玩，毕加索式的“神”们设计好评。剧作上第三幕写得真好，就是机械降神的结尾扫兴，敢让男主微笑地去往极乐世界的话这片应该就成为皮克斯最佳作品了……,4,29/12/2020 23:45,87,0
1552,心灵奇旅,Peter Cat,即使整个剧本都是套路，但还是被这碗鸡汤给打动，因为感动是一种本能，就像活着，拥有意识——如此富足地被给予这整个世界，是如此轻而易举跳脱了所有关于自杀的哲学讨论。,4,26/12/2020 1:27,141,0
1553,心灵奇旅,艾晨,一念成灵，一念成执。成灵忘我，成执无我。无我之境，生不若死。忘我之境，死亦犹生。,4,16/12/2020 12:42,115,1
1554,心灵奇旅,齊克斯尼力佐飛,觉得下一秒就要进入一种也是很棒的俗套时，立马转向更棒的角度，2次。我觉得我们拍不出这样的电影，甚至连这样带有强烈人文关怀的文本都写不出来（不能面世）。看得心情舒畅，有所释怀。,4,25/12/2020 15:36,124,0
1555,心灵奇旅,书绿,你们怎么可以辣么对待认真计数的人呢哈哈哈哈哈,4,23/1/2021 14:23,104,0
1556,心灵奇旅,志大无胸,让没有purpose的我们存在吧，谢谢。,4,25/12/2020 22:21,121,0
1557,心灵奇旅,店长,四星打给生死界设定、灵魂离体的嬉皮士们、泛柔光的纽约和爵士。如果是疫情之前看到这部片的话我应该会大受感动，但现在的我好像已经无法被本片描绘的那种有些轻飘飘的“being alive”状态打动。落叶，披萨，风，都很美也很好，但它们或许只能成为像22那样还未出生、所有感官都还新鲜蓬勃的灵魂向往生活的理由。由Joe这样一个既拥有天赋又得到机遇、最终还能破格死而复生的主角来表达“没有目标也很好”也挺拧巴，我不想让皮克斯这一群创意行业顶尖天才们来安慰我享受平凡，我更关心想当兽医的理发师。,4,27/12/2020 18:53,73,0
1558,心灵奇旅,柴斯卡,对“执念太深所以迷失了与生活的联系”变成怪物这个设定非常能共情 问题是男主这种目标特别具体的奋斗逼才更容易变成怪物 同时男主这类人其实不太容易搞好爵士乐 搞搞古典或者金属速弹倒是挺合适 其他地方很流畅 最后一句台词出来之前我已经猜到了 一个字都不差 换我写这个主题 我大概会写男主逐渐领悟了教书的快乐 另外迷幻段落尺度也太大了吧,4,28/12/2020 1:08,62,0
1559,心灵奇旅,LORENZO 洛伦佐,看她飘向西藏的时候心酸了一下，一个人的生命就此开始了，用她对于整个世界的好奇和灵感。人生的每一步不在于意义，而在于走的每一步啊。突然又有了活着的动力。,4,4/1/2021 6:42,64,0
1560,心灵奇旅,子戈,从预告片放出来就开始期待，结果是，不负期待。这部不像《寻梦环游记》那样走外在的温情路线，而是回到内心，去探讨一个略显严肃的问题：什么样的生活值得过？当然整部电影还是非常轻松、愉悦的。我喜欢它给的答案。生命的火花并来自于梦想、爱好、自我实现这些必须要追寻的东西，而只是对于生活单纯地热爱。没有什么是必须，存在先于本质，生活先于意义。,4,25/12/2020 22:19,61,0
1561,心灵奇旅,五色全味,還以為要講做藝術需要對生活的sensibility，最後原來是「活著真好」，通俗情感點打得真準啊。只不過這碗有點老生常談的雞湯注定是短效的，面對生活的雞零狗碎時一切打回原形。,4,29/12/2020 4:46,44,0
1562,心灵奇旅,巴伐利亞酒神,有套路，也有一些反套路：比如在人物设定上，走审丑路线，故意给每个角色一张肥嘟嘟的脸，你敢歧视胖子，那就让每个人都变成你讨厌的样子。再比如一般这种电影里的主角，要么疯狂开挂要么奇妙冒险，但本片男主摔了一跤就死了。是的，死有时候就是这样简单且没有道理。人生是一场漫长的旅途，该怎样才能笑着走到终点呢？如果你时常找不到北，或者欲望缠身，记得来看这部电影，答案也许就在其中。,4,16/12/2020 18:33,67,0
1563,心灵奇旅,熊阿姨,设定很惊奇，那几个二维人物最惊艳。故事本身略有些俗套了，看完回家砸吧砸吧没有太触动。,4,1/1/2021 23:39,44,0
1564,心灵奇旅,私享史,9分。在我看来，一部优秀的皮克斯动画长片由五个维度有机组成：脑洞大开的创意+引人入胜的故事+革新进取的技术+超凡脱俗的美术+共鸣共情的理念。于是，在上一部五个维度全面达标的《料理鼠王》（也是MTC上皮克斯最高分保持者）推出13年之后，我终于等来了这一部。1分是扣给结尾太过说教。全片在Joe回想起人生中的无数个美好瞬间而忘我演奏时戛然而止就足够了，对22后续情况的交代完全可以做成片尾花絮一笔带过。现在多出的长达9分钟的结尾有狗尾续貂之感，该表达的理念之前已经表达得非常充分，最后的说教无异于洗脑。自从皮克斯被迪士尼收购之后，作品里的说教似乎变得越来越重，当初《料理》的核心理念是反精英的“人人皆可成为厨师”，到了《寻梦环游记》，音乐天赋竟然成了血统纯正的家族遗传，退回到何其保守的价值观！【永旺】,4,28/12/2020 22:51,44,0
1565,心灵奇旅,居无间,因为有了那段轻盈而曼妙的蒙太奇，《心灵奇旅》可以视为一部关于存在的电影。落叶—城市—地球—银河，影像起落，境界飞升。此段蒙太奇的魔力堪比是枝裕和的《奇迹》，对于观众而言，这也是“生之来处”。乔误以为音乐梦想是生活的出口，其实只是一个借口，一场宏大的幻觉，远不及一片握在手中的落叶，一段讨生活的艺人在地铁中弹奏的旋律，更加值得珍视。生命的意义是什么？如此厚重的叩问，被皮克斯轻轻点破。,4,26/12/2020 17:58,52,0
1566,心灵奇旅,bluewind_L,适合成年人和抑郁症患者观看，活着可以不为了什么伟大梦想，为了生活里的琐碎小事儿一片吹落的叶子一片好吃的披萨也可以勇敢美好的活下去～七分治愈三分致郁，温暖且丧,4,31/1/2021 20:45,69,0
1567,心灵奇旅,南悠一,治愈、鸡汤对人的生活固然不可或缺，此类作品创作基于对社会心理（情绪的雕琢）和社会意识（剧情的设计）的洞察，它和观众之间所建立的关系，更像一个社会学模型。当它被放入一个至少大面上保持良性运转的社群里，它能唤回初心；但是当它被放入一个虚假地所谓良性运转的社群中，它则充满了欺骗性。,4,28/12/2020 12:10,21,0
1568,心灵奇旅,陶者无缰,也不是特別好，挺老套的，但當Joe把棒糖、披薩邊、線圈、碎麵包和黃葉在鋼琴上一字排開的時候，突然就哭得稀裡嘩啦。生活不是一個目標，生活是每一分鐘。,4,26/12/2020 11:03,55,0
1569,心灵奇旅,白斬糖,看22最后的去向，似乎是降落到了…非洲？？想象一下满怀对披萨、理发店、棒棒糖和落叶的憧憬来到地球，最后出生在部落舞、病毒、野兽、叛军和政变频繁的国度，22投胎成功之后不知道会不会意识到灵魂学院其实是多么灯塔国的一家之言。,4,27/12/2020 16:23,31,0
1570,心灵奇旅,安德烈大叔,哲学上来看是非常硬核的片子，只是用普通人最容易接受、最容易记住的方式去讲述，“人生之意义”选择了这种大众方式去讲难免流露些说教之意，但这肯定不可能是创作者所在的层次，毕竟“人生的意义”在语言学层面上甚至是个病句呀。好莱坞编剧的基础人文底子是让人敬佩的。,4,9/1/2021 19:17,15,0
1571,心灵奇旅,圆首的秘书,开头五分钟很常规，然后…然后…再然后…再然后…不断把人置于惊喜当中，在两种截然不同的美术风格之间不停跃动，创造出一种音乐性，也显示出皮克斯不竭的创造力和想象力。一个是需要目标的灵魂，一个是需要肉体的目标，二者相互扶助成全，某些瞬间还是蛮让人动容。黑人和女性地位凸显，但又没有太被强调出来，各方面平衡性做得很好。令人遗憾的是中段有点太碎，结尾又太圆满，既然成人路线都走成这样儿了，那就不如再干脆利落一点吧？（这个团队为啥对中阴那么感兴趣）,4,14/12/2020 17:39,35,0
1572,心灵奇旅,水上朽木,儿子看不太懂，我觉得略鸡汤。人到中年，自然能体会几分人生的意义。活在当下远没有台词那么轻松。,4,2/4/2021 21:46,34,0
1573,心灵奇旅,西窗随笔,电影是好看的，只不过里面拼尽全力讲的道理，对于中年人来说，本来就是生活的全部。,4,28/12/2020 22:36,27,0
1574,心灵奇旅,末末。,一条小鱼游到老鱼身边问它：“我要找到他们称之为海洋的东西”老鱼说：“海洋？可是你现在就在海洋里啊”小鱼说：“这儿？这是水。我想要的是海洋”2021.02.05,4,5/2/2021 17:10,41,0
1575,心灵奇旅,天天感冒,皮克斯这部电影显得有点阳春白雪，一般观众不是很好接受，对于人生终极意义的追求和理解，总不是那么容易，但这部电影确实是为每一个平凡人而作。看到片子男主实现人生梦想后怅然若失，看到22因为一根棒棒糖、一片落叶、一首演唱而开心，不由想到，我的梦想是什么？我没有梦想（电影中的“火花”）是不是就该被唾弃？我做一个坐在路边为别人鼓掌的人是不是就是没出息？认真对待每一份美食、每一处美景、每一个细节、每一个朋友和家人，你收获的，可能比实现刹那的“梦想”更长久的快乐与满足！共勉！平凡的人们！,4,24/1/2021 10:53,48,0
1576,心灵奇旅,,执念的本质是执，我们喜欢的就叫执着，我们不喜欢的就叫执迷。,4,26/12/2020 17:45,26,0
1577,心灵奇旅,小橙子,累了就抬头看看天，看看树，看看各自奔忙的行路人。人生也不是非得要追求什么才叫值得。,4,24/1/2021 15:25,43,0
1578,心灵奇旅,Stiles,Listen to Soul. But listen to the soul. 22发现生活的那一刻，电影缓缓抽离配乐而进入了真空状态，第四维度的大门在银幕上敞开，周围人的呼吸声、啜泣声都被电影里弥散出的幸福的气息所填满。皮克斯深谙普世的、永不过时的表达的奥秘，但它同时又总以极其私密的方式触及我，Joe对着22收集的东西演奏时，我的眼泪先他一秒夺眶而出——so I zoned out with him. ,4,25/12/2020 21:26,30,0
1579,心灵奇旅,国王KING,迪士尼对「人生的意义」的解答。所谓人生的意义，就在这途中的每分每秒里。生而为人，真的太好了。,4,28/12/2020 19:05,19,0
1580,心灵奇旅,连城易脆,本以为今年的十佳片单会很难选，但是没想到年底一下子涌出来好几部值得备选的电影。不少人在为皮克斯的这部电影的排片票房感到惋惜，其实一直以来皮克斯的动画电影在大陆都是叫好不叫座，票房都比较普通，几乎没出过什么爆款。打个不算太恰当的比方，皮克斯的作品有点儿动画电影里的文艺片的感觉。这部心灵奇旅分着眼点还是比较有格局的，对于一些形而上的话题如何用形而下的方式讨论，创作者提供了一个非常不错的示范，值得学习。只是我看的那个厅的放映质量真的堪忧。,4,27/12/2020 9:50,19,0
1581,心灵奇旅,1w.,寓意很好，画风也很舒服，但是8.9这个分值明显是低于我的预期了。,4,6/1/2021 23:00,1,0
1582,心灵奇旅,牛腩羊耳朵,皮克斯又写了一篇“反好莱坞精神传统”甚至“整个美国精神传统”的心理学小论文，论题并不见得精深却总是捡起被成人遗落在精神角落的本质放在手心，一瞬的回响或者久久的回味。,4,29/12/2020 3:13,21,0
1583,心灵奇旅,待定,这又是一部我的观感和评分有差距的电影，也许 平淡生活 这个点并不能撩到我。不过我比较在意的是，22号的前世是经历了怎样的生活，导致她死后灵魂的状态。,4,20/3/2021 19:43,39,0
1584,心灵奇旅,虾坨坨艺仔,满怀期待去看，触动并不是很深，也许因为我本来就是没什么追求的废柴吧......,4,30/12/2020 21:48,18,0
