,movie_name,id,short_comment,score,comment_time,votes,Fake,Marker1,Marker2,Marker3,Marker4,Marker5
75,一点就到家,雲無憂,陈可辛监制，乡村版“合伙人”，国庆档观感最好的一部。上应国策，下接地气，有对理想和初心的坚守，有对传统与现代的思考，有积极乐观的蓬勃朝气，有看山望水记乡愁的情怀，这才是现代农村题材该有的样子,5,2020-10-04 22:24:10,19,0,0,0,0,0,0
76,一点就到家,喻鸣,这才是最切题的“我和我的家乡”啊，元素很乡土，节奏很动感。许宏宇是个技术流好手，任何规矩俗套的故事经他一盘一剪，都像点睛之龙一样就地盘活，连点题的大道理也顺耳起来。“童声传异”那个点真的又妙又顺滑，“后爸的茶话会”也怪可爱。三星半。,4,2021-01-21 12:41:13,4,0,0,1,0,0,0
77,一点就到家,基瑞尔,片中有句台词意指三个男主角是《中国合伙人》某种意义上的“精神继承”，但其实比起那部（还有“姚晨-唐嫣-郝蕾”组合的拙劣复刻《梦想合伙人》和后来啼笑皆非的第二部），这部电影在功能性与主题上的选择实为最佳。“北漂”的固定成长故事背景之外，顺带完成“内循环”、“国货”、“直播带货”、“农村经济转型”等经济话题的顺滑带入；即使它有万般瑕疵（以及彭昱畅装疯卖傻式演法相当有碍观瞻），也能看出对热词现象最敏锐精准的反应—这是太多作品常常缺失的东西；三人的bromance也十分讨喜，比老是要血泪相加的“男人友谊”来得自然许多。认为移到“双十一”档作为某种意义上的预热大概会变得更好（当然再晚一个月，作为背后资本链条以及相关的蚂蚁上市事件大概又会迷雾重重了）。,4,2020-11-16 20:17:25,4,0,0,0,0,0,0
78,一点就到家,冰山的阴影,当《哪啊哪啊神去村》混搭《社交网络》附着于扶贫主旋律电影，大概就是这个味道了。非常优秀的剧本，尽管明知电影将创业的真正困境忽略而过，但到位的情绪拿捏足够令人信服。邓布利多老哥们儿说得对！,4,2020-10-07 00:37:34,9,0,0,0,0,0,0
79,一点就到家,幸福肥,让我笑了，就那么简单,4,2020-11-18 02:31:31,1,0,0,0,0,0,0
80,一点就到家,Fairy🧸ིྀ,"小巧精悍之作。听说拍摄和制作时间很短 ，能达到这样的完成度，实在惊喜。有命题作文之嫌（看着像扶贫任务电影 不知是不是），但确实也好看~
我不想改变世界，我只想不被世界改变。
励志故事看多了，但是云南古寨里的咖啡和快递，还是挺新鲜。",4,2020-10-24 18:27:59,3,0,0,0,0,0,0
81,一点就到家,支离疏,这是一部很“轻”的电影，超出预期，从主题到处理方式都如此，并不追求宏大叙事，哪怕其内容有着浓厚的当下色彩甚至与时代政策息息相关。虽然时空跨度与情感深度都很有限，却也因此达到了一种难得的放松与天真状态，弥漫着一种烂漫无邪的气息，不拧巴，不矫情，真有普洱咖啡“远山树林”的味道。电影中非职业演员的喜剧表现令人印象深刻，导演利用快速剪辑以及漫画式的手法巧妙地将土味、青春味捏合成相当新奇的喜剧效果，有几段甚至看出了星爷的影子，成为国庆档电影中特别的存在。,4,2020-10-04 17:47:11,15,0,0,0,0,0,0
82,一点就到家,灃湮。紀。南城,挺欢快的电影，配乐很不错，云南真有远山森林的味道，三个人都很喜欢，还挺有火花的。电商不仅得把东西送进来，还必须把东西送出去，作为曾经的农村电商扶贫从业者，看这电影更有感觉了，挺有共鸣的！,4,2020-09-29 23:48:12,91,0,0,0,1,0,0
83,一点就到家,脆桃不是水蜜桃,节奏很快不拖沓，不会让人感觉困。剧情也很快，虽然影片里面说五年，但感觉是非常顺利的创业。无功无过的一部电影吧,4,2020-11-08 23:40:05,2,0,0,0,0,0,0
84,一点就到家,糖豆火箭向前冲,没有硬伤，流畅又接地气的一部励志电影，可以看出陈可辛带来的成熟扎实的电影工业基础。影片值四星半，为了刘昊然去看的加半星，昊然弟弟挑本子的眼光真好～,5,2020-11-26 00:36:47,11,0,0,0,0,0,0
85,一点就到家,英年早睡,既然是拍关于创业的故事，电影少不了就肯定带有燃啊鸡汤啊这些元素，但基调还算轻松，没有往那种苦大仇深屈屈不得志的方面去弄，喝下去还是比较香。同时也很强调理想主义，刘昊然的角色从开始的为了成功而成功的利益主义，被彭昱畅和尹昉两个活生生带飞（感动），最后还借快递派件（内销）拔高到了出口全球（文化输出），且明显的贴紧时事去加深（国力）自强的宣传，让开始所有人都看不起的云南咖啡（中国），发展成了座下所有人都像入定似的说听到远方森林的声音（承认其国际影响力）。这种方式拍出来的主旋律，意外地没那么讨厌呢。,4,2020-10-05 00:03:23,13,0,0,0,0,0,0
86,一点就到家,羊小九,流水不争先，争的是滔滔不绝风口不飞猪，飞的是财源滚滚最后的每一张笑脸真的是赞呦,5,2020-12-18 18:26:20,4,0,0,0,0,0,0
87,一点就到家,周宏翔,许宏宇很聪明，应该说陈可辛这几个徒弟都很厉害，而且能找到自己擅长的戏路和拍摄风格，一个简单的故事讲得既不尴尬又轻松有趣，就是很厉害的事情了。,4,2020-10-04 15:43:47,8,0,0,0,0,0,0
88,一点就到家,钮钴禄哥斯拉,田园艺术家+沙雕憨包+破产老网抑云茶园三结义，在各自的人生至暗时刻聚到一起创业致富，金手指爽文模式属实是国庆解压利器。刘昊然被虫子香吻一枚后又惨遭老牛激情狂舔摔下山那一段我笑疯了！看到仨男孩躺在床上手拉手的温馨画面，谁能想到缘起一包神秘的“阴间快递”呢哈哈哈 PS：谭卓都市精英丽人的形象好A好飒，有顾里那味儿了。,5,2020-10-04 12:08:28,48,0,0,0,0,0,0
89,一点就到家,张腾森,7分，土嗨浮夸喜剧，乡村咖啡合伙人，带出了传统与现代间的断裂和对抗，以及互联网对农耕文明的冲击与重组，最后回到民族的就是世界的、此心安处是吾乡这两个绝对政治正确的主题上，剧情起承转合都比较工整，但感染力上还是欠了几分，类似的题材，哪啊哪啊神去村就在村里扎的根深，呈现的也更动人，本片对乡村风貌与人物形象的呈现有很多处还比较简略，但片子反映的乡村老龄化与空巢化现象的确是必须要解决的问题，彭昱畅的广播讲话也蛮戳人，虽然全片最拍到后有点像是一个国产咖啡大型带货广告了,4,2020-11-11 20:59:50,2,0,0,0,0,0,0
90,一点就到家,禅麟K1,可以给四星，故事挺有趣，也是我喜欢的中国味道，看的电影越多反而越不喜欢那些“有深度、有内涵、有思想”的电影了，人生无趣，只能窥探别人的世界来汲取快乐，或许这就是我喜欢这一类电影的原因吧,4,2020-10-04 14:34:11,24,0,0,0,0,0,0
91,一点就到家,Xaviera,虽然就像个童话故事，创业过程也真的好顺遂，但看得开心就完事了！,4,2020-11-03 16:56:03,1,0,0,0,0,0,0
92,一点就到家,曼靑,算是云南咖啡宣传片吧，但是我真的很喜欢这个故事。看完之后，非常非常想要喝一杯楼下小咖啡店的手冲咖啡，或者更应该直接去一趟云南。电影里轻蔑的那句「中国咖啡也算咖啡？」以及暗示星巴克的收购围剿，都在明示和暗示着这个世界的固有规则，但是既然改变不了世界的分工、就直接改变这个世界。流水不争先，争得是滔滔不绝。陈可辛还是陈可辛，骨子里还是讲了一个《中国合伙人》的创业故事，冲咖啡豆的本土青年、返乡创业的快递小哥、受到大城市鞭打的失败创业者的铁三角。「一点就到家」是快递小站的口号，也是跑了多年快递的彭秀兵的理念。什么是快递？快递不仅仅事把外面的东西带回来，还要把家乡的东西带出去。失败的只是事不是人、只要站在风口上猪都会飞起来、闭上眼仿佛真的能闻见远山树林的味道。看到最后，居然忍不住热泪盈眶。,5,2020-11-17 22:38:52,2,0,0,0,0,0,0
93,一点就到家,白眉道长,挺有意思的电影，你说它是喜剧，可是看的时候会时不时流泪；你说它催泪，可是看完了心情又会很好，两种情绪奇妙温和的融合在一部电影里，没有太过激烈的感情，但让人看的非常舒服——不论是视觉还是音乐，都刚好卡在我情绪的舒适点上，全程看的很开心。多一星给新导演。,5,2020-10-04 14:10:31,19,0,0,0,0,0,0
94,一点就到家,请你向前看,口型对不上 动画虚假 但整体表达了另一种舒适 ,4,2020-11-09 00:28:07,2,0,0,0,0,0,0
95,一点就到家,影山飞雄,意外的很不错的献礼片。原本是冲着帅哥去的，没想到轻松愉快的看完了这部～电影院里笑声很多,5,2020-10-04 00:49:43,147,0,0,0,0,0,0
96,一点就到家,MSf,看过点映场，非常清新脱俗的喜剧，笑点尤其自然，每次都是全场爆笑，连“恐怖”那段也是。刘昊然的皮肤和台词太好了！正式上映了要2刷,5,2020-10-03 18:32:08,115,1,1,1,1,1,0
97,一点就到家,钱钱⁹猫头嘤嘤,啊啊啊~我最喜欢的两个崽（彭昱畅&刘昊然）一起合作啦~,4,2020-10-08 00:39:21,0,1,1,1,0,1,1
98,一点就到家,尚在影,好看  好开心,4,2020-10-04 11:47:52,4,1,1,1,1,0,1
99,一点就到家,万福玛丽,把一个简单故事拍得这么生动有趣，导演了不起。三位主演表演也默契自然，化学效应1+1+1》3，是一部看完后难得神清气爽的喜剧，国庆想解压放松推荐看这部。ps：电影里刘昊然特别帅特别帅，冲脸也能值回票价。,5,2020-10-04 06:53:31,118,0,0,0,0,0,0
100,一点就到家,肥利普先生,确实挺好，值得国庆档口碑夺魁。比喜欢你更流畅更成熟，完整的人物弧光，相对饱满的起承转合，传统与现代、标准化与差异化、国际化与本地化各类矛盾都有体现，争执的一场戏更是文本和情绪的全片最佳。幽默和调侃也更接近年轻人的语汇，彭昱畅逐渐活成了早期黄渤的样子...不足之处吧，有些段子显得尬不适合大荧幕，跳切和快剪是导演风格但中间有些转折显得空泛和唐突，以及这正能量的处理，还是粉饰太平啊。,4,2020-10-07 17:24:10,1,0,0,0,0,0,0
101,一点就到家,陈美芳˙Ꙫ˙,国庆档的又一个命题作文，主角配角的演技撑起了一部戏。留不下的城市，回不去的家乡，我曾经也把自己当家乡的外人，也以为落了户习惯了饮食也习惯了气候就是大城市的新市民了，后来才知道我魂牵梦绕的是那个我最初出发的家乡，或许所有的出发，都是为了回来，我曾经误以为是家人需要我回去，后来才知道是我需要他们欢迎我回家，总有一天，我一定会回去生活的。做容易的事情，还是做正确的事情，留在大城市对于我来说就是容易的事情，回家才是正确的事情吧，我们为什么要去心甘情愿的接受城乡的二元分化，我们为什么不试着去相信去让家乡也可以生活，中国那么大，可能世界上很多国家的精华都集中在一线城市，但现如今这个城乡差距最大的中国，可不可以也让广阔的内地可以生活，可能只有这样，中国才有可持续的未来，流水不挣先，只争滔滔不绝，嗯～,4,2020-10-04 18:39:56,13,0,0,0,0,0,0
102,一点就到家,fallingraining,我们经常在正确的事和容易的事之间做选择，有道理。,4,2020-11-22 14:58:40,1,0,0,0,0,0,0
103,一点就到家,Devin,前半段非常舒服，后半段像国产大多数院线电影一样，剧本落地和结尾做得很理想化。三个年轻演员的表演都不错，毫无疑问，彭彭最出色，可塑性强，夺冠里头我最喜欢的片段也是他和白浪那个青年事情的故事，这部作品里同样如此，我觉得年纪轻轻的他，已经对表演的一个基本理念，模糊演员的个体个性与形态，有了比较准确的把握。影帝只是时间问题，期待，顺便将大象提上观影日程！,5,2020-10-02 17:16:19,52,0,0,0,0,0,0
104,一点就到家,🌈花儿,有笑有泪有惊喜的好电影！每一首歌都到达了它本应起到的效果！每一位演员演技都满分💯💯💯！我不想改变残酷的世界，我只想不被这世界改变，我不怕偏见我只怕自己从来没意见，怕活成没表情的人类。我不管明天梦想多遥远未来在哪边，我只要不遗憾的今天！,5,2020-10-07 00:38:56,10,0,0,0,0,0,0
105,一点就到家,深夜声噎,确实没有喜欢你好，但黄渤一个彭秀兵能顶两颗星，捧着小猪说话把我给看哭了。就好好学习，天天向上吧。提到邓布利多老哥说在正确和容易之间做选择，站队很容易，想到罗姨真惨。,4,2020-10-08 11:59:17,2,0,0,0,0,0,0
106,一点就到家,林三郎,像《我和我的家乡》的番外篇，而且比那五个短片实在，不浮夸。看来，陈可辛的两个徒弟都得到了他的真传，吃透了内地。,4,2020-10-17 01:32:36,1,0,0,0,0,0,0
107,一点就到家,朱古力,陈可辛门派mv温柔派的力将许导给淘宝及普洱咖啡拍的超高植入广告片，有陈可辛惯有的煽情撕逼大招，又有美少年喜剧桥段等各种温馨读书风，可以算我和我的家乡特别篇。按说广告宣传应该淘宝给我们钱，但的确商业性拍得不错，略输给第一部处女作喜欢你，但去影院还是会看得高兴，尤其喜欢八三夭的插曲，看完会忍不住想点咖啡,4,2020-10-04 22:11:25,10,0,0,0,0,0,0
108,一点就到家,喜悦之地,除了结尾部分过于浮夸，全片节奏真不错，观感极佳。彭彭和刘昊然的对手戏真是很有火花，希望还能看到合作,4,2020-11-14 13:40:46,0,0,0,0,0,0,0
109,一点就到家,莱克尔博德,爸，这次我想喝茶。看到这里就嚎啕大哭，电影结束后走在大街上，小勺在草莓音乐节现场发来一段视频，是《星星点灯》，「有一道光，温暖孩子的心」，太贴合了。,4,2020-10-06 19:13:40,5,0,0,0,0,0,0
110,一点就到家,ling,打五星确实有点高了，但本来是没抱太大希望去看的，结果发现出乎意料的好看。笑点够而且不会生硬，三个青年演员演技也都在线。导演能把任务在短时间内完成的这么好，真的有点意外之喜的感觉👍🏻,5,2020-10-04 08:57:53,56,0,0,0,0,0,0
111,一点就到家,Macadamia,昊然弟弟真是最可爱的存在了 那句“我不干净了”的台词也是让全场大笑 今天也更喜欢他一点了呢～～看完想喝一杯云南咖啡,4,2020-10-04 17:22:05,17,0,0,0,0,0,0
112,一点就到家,大猫猫,那么优质的电影竟然分那么低？,5,2021-01-20 14:38:16,22,1,1,1,1,1,1
113,一点就到家,daangel,有家乡的山山水水，看着就亲切。,4,2020-11-17 21:33:06,0,0,0,0,0,0,0
114,一点就到家,水脉,比想象中的好，可能太久没看国产片了。轻松欢乐，有笑点有颜值,4,2020-11-15 13:43:21,0,0,0,0,1,0,0
115,一点就到家,g1823,虽然也很商业，但是我不反感，我看了以后很感动，要素很多，城市和乡村，梦想和现实，父子，友情……最感人的是普通话不标准的那些老乡的表演，很接地气,4,2021-08-21 15:39:16,0,0,0,0,0,0,0
116,一点就到家,渭川曲,没想到是双节档看的最舒服的。,4,2020-10-27 23:31:16,2,1,1,1,1,1,1
117,一点就到家,小A,本以为《姜子牙》是今年国庆档高峰了，没想到这又来一个高峰。非常好的剧本，人物传记是互相促进的关系，《姜子牙》是姜子牙小九互相促进，本片是三个人互相促进。影片故事当然不是创业的全部，但创业过程中几个关键困难点、做大品牌和转手套现的矛盾都抓得很好，作为一部喜剧小品足够了。有好几个转场下一秒就可能走向生硬说教狗血，都被机敏克制放松的台词和镜头泄放消解了。情节前后呼应做得也很完整。干净利落的剪辑让我想起《爆裂鼓手》。尹昉焕然一新，“我想喝茶”演得特别好。,4,2020-10-04 11:32:39,23,0,0,0,0,0,0
118,一点就到家,L.C.,祭茶神、风口飞猪的幻象、听见植物的声音……单拎出来哪个都不是那么社会主义，但是拼在一起你知道，这就是中国，甚至是我们骨子里最柔和温暖的中国的一部分。我爱这部电影，这部电影是属于年轻人的电影，我仿佛看到了未来越来越好的这片我深爱的土地上，年轻人们创造出来的不一样的耀眼光辉。,5,2020-11-14 01:15:39,0,0,0,0,0,0,0
119,一点就到家,very moment,有股蜜汁笑点。偏理想主义，不过梦想嘛。李佳琦本色出演好评。,4,2021-02-25 19:05:16,0,0,0,0,0,0,0
120,一点就到家,刘小青,相信中国咖啡,4,2020-12-08 13:28:56,0,1,1,1,1,1,1
121,一点就到家,寒狐传媒,3.5星。三个男人一台戏。,4,2021-02-14 17:53:31,0,1,1,1,1,1,1
122,一点就到家,hcuehbeuhdbyd,非常惊喜。本以为扶贫题材会无聊，年轻导演和年轻演员产生了漂亮的化学反应，全片节奏把握巨好，让人轻松又愉悦！国庆档最佳！,5,2020-10-04 09:00:11,56,0,0,0,0,0,0
123,一点就到家,yѧѳ⑉爻,全片可能就不太喜欢说着唐人街附体叨叨叨破案台词的刘昊然 傻萌的角色更可爱 forever young和李佳琦绝对惊喜了,4,2020-11-16 22:02:31,0,0,0,0,0,0,0
124,一点就到家,虎折,好看！,5,2020-10-04 21:04:13,14,1,0,1,1,1,1
125,一点就到家,游坦,把它当成一部喜剧来评价，国产电影不要太苦大仇深的理解故事走向。电影主题贫困扶贫乡村等问题，不该是一部喜剧能自我圆说的，那是人大代表该进一步探讨的问题。,4,2020-10-16 23:48:22,2,0,0,0,0,0,0
126,一点就到家,大叔的春天,陈可辛监制版中国合伙人嘛，都好看，只不过明星光环后者大一点，值得推荐。,4,2020-10-04 23:55:10,9,0,0,0,0,0,0
127,一点就到家,为虾米呀,惊喜加1星，完全没有想到在国庆档期竟然藏着这样一个“宝藏”电影，从上映首日的口碑来看，黑马势头强劲，评分应该是同期几部里最高的。三个年轻演员的表现非常惊艳，将治愈温情、励志热血、故土情怀等等元素演绎得得非常到位，影片的欢乐基调符合国庆档且老少皆宜。融入的各种情感牵绊也能引发共鸣，这点着实难得，影片的剪辑（导演貌似剪辑出生）犀利，视觉呈现上一爽到底，还有点日系动漫风。,5,2020-10-04 19:25:09,19,0,0,0,0,0,0
128,一点就到家,负熵,导演剪辑牛逼 恐怖片那段把我吓到了 配乐明子我真的耳熟但是反应不出 彭昱畅演技最好 尹昉好可爱啊 资本片 飞猪植入也太明显了吧,4,2020-10-02 21:18:55,22,0,0,0,0,0,0
129,一点就到家,小胡,期望不高，出乎意料的好，《中国合伙人》青春版，导演徐宏宇还是剪辑出身，懂得什么要留，什么要舍，节奏把握真的可以，陈可辛可太会“以小见大”了，咖啡和茶，两代人的融合碰撞，乡村和城市的对接，演技方面.....彭昱畅真的牛，刘昊然和尹昉就欠缺的多了。,4,2020-10-04 10:56:27,22,0,0,0,0,0,0
130,一点就到家,青山,2颗星都给咖啡,4,2020-10-18 09:48:10,2,1,1,1,1,0,1
131,一点就到家,又又,很好看啊！超过预期！非常接地气，而且远离城市的农村场景看着就很小清新，想到了《哪啊哪啊神去村》，一点都不俗气，真的挺好的。前半段很搞笑（真的让人笑得出来的那种搞笑），后半段涉及到了一些还蛮复杂的议题，虽然没有怎么深入讨论但还是拿捏得挺好的。一点小不足就是结尾成功得太假像做梦一样假。另外村子里老人怀念以前的集市还挺让人反思，电商确实会带来遗憾，不过电影却是一笔带过，其实可以有更好的处理方法。彭昱畅演技吊打另外两人啊，他真的演什么像什么！,4,2020-10-05 20:44:33,7,0,0,0,0,0,0
132,一点就到家,煜翊,影片中Cue到了好几个现实热点：老龄化的村庄和逐渐返乡振兴的年轻人，阶级分化和年轻人创业，原生家庭关系等。从把货带进来到把货带出去，虽转折有点突然但最终上了价值。和我和我的家乡同时放映叙说农村问题，还是蛮不错的。3位主角都非常喜欢，特别是彭彭演的入木三分鲜活动人。整部影片喜剧性还是蛮强的，有好几个场景很搞笑。,4,2020-11-22 12:00:16,1,0,0,0,0,0,0
133,一点就到家,幻影菌,人物很生活化，兄弟间的打闹互怼很真实。喜剧效果不错。相对《我和我的家乡》，这片子算击中了农民离乡和留守老人的痛点。前半部分不错，后面三人联合创业过于顺利。只有谭卓收购时激发了内部矛盾；一并而来的本土品牌与进口大牌生存空间的讨论也随着一口远山树林风味的咖啡抛在脑后了。ps：几个插曲很加分。,4,2020-10-24 14:32:36,2,0,0,0,0,0,0
134,一点就到家,冰仔,不油腻不尬，就已经算是华语喜剧界一股清流了,4,2020-10-07 08:11:53,4,0,0,0,0,0,0
135,一点就到家,时柒,刘昊然皮肤好好，他好可爱，这就是我的关注点哈哈哈哈哈哈，电影中规中矩，坐在影院看笑点是够的。我认为拍这个题材的意义很好，三⭐加一⭐鼓励～,4,2021-03-18 12:53:32,0,1,0,1,1,1,1
136,一点就到家,Hushnore,被安利了云南咖啡,4,2021-02-19 03:08:56,1,1,1,1,1,1,1
137,一点就到家,一片五花肉,阿里巴巴年度最佳广告👍,4,2020-10-12 21:59:45,2,1,1,1,1,1,1
138,一点就到家,齊克斯尼力佐飛,不算特别好，不过喜剧感不突兀，不靠卖蠢丑搞笑就好感。艾怡良的 Forever Young响起时感到欣慰。,4,2020-12-09 12:39:09,0,0,0,0,0,0,0
139,一点就到家,狐狸,1.摇镜头的摄影和快速特写剪辑略显轻浮了，但能理解是因为做这样的喜剧片；2.请彭昱畅再合适不过了，他一扮上就是云南农村的小年轻；3.看来云南农村不只能拍曹保平的犯罪片，还能整点喜剧，虽然是有点尬的喜剧；4.这部片子的积极意义已经大过片子本身了，所以还是希望这样的电影存在,4,2020-11-12 03:51:37,1,0,1,0,0,0,0
140,一点就到家,哈尼南南,跟着哈哈哈也跟着感动，但也清楚的知道是成功学小故事。送快递、种咖啡、种茶叶、帮寨子人买下单买电器、到明年也是离开家来北方的第十年了、除了没主角积蓄、人脉和决心，其他所有地点和经历都是亲身经历的，有那么一瞬间会觉得，他怎么在拍的我的生活经历啊，十一没能回家，但在大荧幕回了一趟老家了。,4,2020-10-09 22:22:30,4,0,0,0,0,0,0
141,一点就到家,Dreamer,咖啡合伙人，创业不易，才华与机遇都必不可少。面对被收购，拿钱走人，还是拒绝金钱的诱惑，坚持自我，也是创业人小有成就以后的必经之路。全片剧情流畅紧凑，笑点泪点兼具。父子多年后的和解令人动容。昊然弟弟戴眼镜真好看。,4,2020-10-02 22:50:58,0,0,0,0,0,0,0
142,一点就到家,绣绣,出乎意料的好看，云南很美，故事也不错。情节紧凑，关于梦想和追求。符合当下年轻人的价值观，值得一看。,4,2021-02-16 23:49:40,7,0,1,0,0,0,0
143,一点就到家,雪中来客,真正说中国人的故事，多一点，鼓励。“站直了，别跪下”,4,2020-11-11 02:38:13,2,0,0,0,0,0,0
144,一点就到家,默语生,国庆档小黑马，解压的同时还兼顾了情感诉求和现实关照，能把下沉三线、乡村空心化和精准扶贫写成这样，蛮不错的答卷。导演上一部《喜欢你》就让人觉得眼前一亮，算是国产小成本类型片的清流，这部片子质感也不错，剪辑轻巧干净。几个小鲜肉表现合格，不雷人不出戏，乡村轻喜剧版《中国合伙人》，台词还特地cue了一下三个教英语的，笑死。不过在某类人比如我眼里，这根本就是一个种田流的耽美小甜饼啊我的天哪，一个工于算计创业失败精英白领受，一个天真纯朴回乡致富快递员攻，中间还隔着一个叛逆文艺种咖啡的农民基友，结尾部分三个男主字面意义上奔向彩虹，堪称是近期呈现这一元素既大胆又含蓄的巅峰，简直了。耽美文学爱好者们推荐一观。四星。,4,2020-10-04 19:05:09,5,0,0,0,0,1,0
145,一点就到家,Ricky,比想象中要好很多，节奏够快，笑点也足，一些尴尬的地方和五毛特效要说是符合这乡土气息也不是不行。尹昉好像又变帅了,4,2020-10-10 16:17:09,0,0,0,0,0,0,0
146,一点就到家,懵懂,一边调侃，一边假装正经的讲了主旋律，很难得,5,2020-12-02 20:36:21,5,0,0,0,0,0,0
147,一点就到家,momo,虽然特效不怎么样，但刘昊然和彭昱畅还是不错的。尹昉好黑啊！,5,2020-10-10 19:16:24,0,0,0,0,1,0,0
148,一点就到家,极圈里的燕鱼,宣传片和海报无疑拉低了影片内涵，劝退了潜在受众。远比预想中精彩，谈不上惊喜，但还是颇有感悟。一个出色的剧本，让人物鲜活让情感立体，台词的深刻和现实超乎想象，以为是年青一代对传统的碰撞与挑战，其实是直面迎击自己的迷茫和软弱，有理想也有挣扎，没有盲目热血，没有落入俗套，正中当下年轻人的下怀，痛处痒处有切入也有释放，这与内心的一战赢得质朴也赢得体面。而且承认它拍得很美并不难，的确粗糙的特效和蹩脚的配音令人出戏，但这个构图景别影调和布光，这不是黄路村的后山，这是狮子王啊。,4,2020-10-18 22:14:43,2,0,0,0,0,0,0
149,一点就到家,琧婯,喜剧手法相对轻松地表达了很多社会话题和变化，只要能让更多的人开阔眼界，我觉得就挺好的,4,2021-06-13 17:20:54,0,0,0,0,0,0,0
150,一点就到家,sweetbear,虽然看着像宇宙的阿里帝国宣传片或《我和我的家乡》加长版，但这个故事非常完整，导演节奏把控一流，最近一直在琢磨主旋律电影算不算电影，还在思索中。最后，彭彭的光芒，在大银幕上完全无法阻挡。,4,2020-10-06 21:59:12,3,0,0,0,0,1,0
151,一点就到家,马史,导演水准相当可,4,2022-05-18 02:53:53,0,0,0,0,0,0,0
152,一点就到家,胀鼓鼓要长高高,许导真的牛逼，刘昊然的角色跨度很大，二十几岁就演出了三十几岁中年男人的失意和落魄，演的非常好,5,2020-10-04 10:56:20,19,0,0,0,0,0,0
153,一点就到家,fish,u1s1，整体还行啊，彭彭一开始进入角色就和本人完全不一样了，另外两个还能看出来就是他们自己多一点儿。总的来说新生代演员们潜力都不错呢，今天看了四部电影，妹妹最好，然后是彭彭，然后四字弟弟，再再然后就是剩下几位了了。云南小粒咖啡是真的好喝，真的买不到。。。最戳人的一句话是非洲咖啡种植园已经上百年了，他们还一样。资本家当然不会帮他们建设家园，撑死意思意思慈善一下，根本不解决问题，人家也不想解决问题。而我，真的是在帮助建设，脱贫我们是认真的。有一丢丢小感动。,4,2021-05-24 03:00:20,0,0,0,0,0,0,0
154,一点就到家,红豆♥,我……感动得一塌糊涂,4,2020-11-16 17:45:37,3,1,1,0,1,1,1
155,一点就到家,宅拾叁,结尾的赶集我以为要怀旧。虽然自黑了中国合伙人，但内核还是心灵毒鸡汤。但胜在轻喜剧快节奏和眼花缭乱的台词接龙，国庆档第二这个样子吧。,4,2020-10-19 20:11:08,0,0,0,0,0,0,0
156,一点就到家,冰镇西瓜橘子水,国庆档看的最舒服的电影 导演太会选人了 三个人化学反应多到爆炸 很久没看到这么充满朝气的电影了 虽然结尾有点理想化 但是谁说有一天不能实现呢？？,5,2020-10-04 20:30:49,14,0,0,0,0,0,0
157,一点就到家,李濛Lemon,三个主演蛮讨喜的，表演恰到好处地浮夸却不尴尬。电影虽有浓浓的励志鸡汤味，但是不令人反感，与其说是创业励志片，更像是给都市人解压的浪漫轻喜剧。云南风光算是一大看点，满眼的蓝天绿树，养眼极了。,4,2020-10-05 10:11:04,12,0,0,0,0,0,0
158,一点就到家,国王KING,4.5。超出了期待，有几场戏情感冲击力蛮强的。创业过程也太幸运了……所以还是电影故事啊。,4,2020-11-18 19:01:20,0,0,0,0,0,0,0
159,一点就到家,黑色大丽花,本片所有的好👌🏻 ，都是因为导演的老师陈可辛创业类影片教得好。,4,2020-11-09 22:47:57,0,0,0,0,0,0,0
160,一点就到家,满江红,挺好的啊，人物塑造都挺丰满，台词也不尬，虽然有些理想化，但毕竟是一部轻松的喜剧，整体剧本和导演把控都完成了任务，演员方面彭昱畅最出色，刘昊然也不算违和，尹昉相对一般，怎么这部电影中他长得那么像斋藤工啊,4,2020-11-11 19:57:39,1,0,0,0,0,0,0
161,一点就到家,张兮兮,作为一个“致富经”的命题作文，导演和三位主演的表现都令人惊喜，在短短的一个半小时内，完成了“年轻人创业、精准扶贫、支持民族品牌”的三大宣传任务，又不乏轻松自然的笑点，还有对传承和创新的思考。这种充满新时代蓬勃朝气的电影，正是我想要看到的电影，所以我打五星！,5,2020-12-01 12:42:27,0,0,0,0,0,0,0
162,一点就到家,不脱袜子同学,国庆档最佳，日式回乡题材结合了中国梦。最好笑的点是调侃了《中国合伙人》，还有那些回乡农民快递员的台词彩蛋——“我叫张冀，我在深圳坐过牢”，还有“我叫陈X，原来在成都卖电影票”，说自己是武昌鱼的斯文编剧过了把浪子回头的瘾，顺带还调侃了下电影行业，不如归去送快递……,4,2020-10-10 22:47:09,1,0,0,0,0,0,1
163,一点就到家,圆滚滚是我哟,真的太搞笑了吧～这么短的时间把梦想，扶贫，创业结合在一起，不容易。,5,2020-10-04 09:48:25,32,0,0,0,0,0,0
164,一点就到家,Muhy,好喜欢刘昊然彭昱畅这个电影拍得还挺好玩,5,2020-10-04 00:33:43,0,1,1,1,1,0,1
165,一点就到家,蜜炼川贝枇杷膏,国庆档里最好的一部作品来的晚了,4,2020-10-04 22:22:34,16,1,1,1,1,1,1
166,一点就到家,蓝霉沉皮,不要用现实考量喜剧片，人家明明在提及范围的所有主题都做了很好的落地。爽就是爽，节奏真挺好。彭彭的造型和演绎真的很不错很不错很不错。,5,2020-11-26 00:31:35,0,0,0,0,0,0,0
