movie_name,id,short_comment,score,comment_time,votes,Fake
一点就到家,寒狐传媒,3.5星。三个男人一台戏。,4,2021-02-14 17:53:31,0,1
这个杀手不太冷静,哪吒男,为什么马丽最近的电影，都表现出一种超乎寻常的疲态，她咋了？,2,2022-02-07 23:55:07,71,1
这个杀手不太冷静,某玥,我觉得我用ipad看这个比在电影院看独行月球还好看…,4,2022-08-08 20:32:10,23,1
一周的朋友,抛掉奶盖上街去,哎tmd真受不了,1,2022-08-10 21:22:51,0,1
花木兰,omale,本人演了个龙套角色。,5,2020-09-04 19:13:30,75,1
花木兰,刀鹿,什么迪士尼，这电影的水平还不如电视剧琅琊榜和大军师。,2,2020-09-04 19:08:42,732,1
盛夏未来,momo,营销欺诈,1,2021-07-30 10:59:07,1100,1
一周的朋友,FreshWoody,冲着林一的麦麦的脸给好评,4,2022-06-18 22:25:19,2,1
盛夏未来,昭昭,烂，假宣传,1,2021-07-31 08:13:56,199,1
送你一朵小红花,J💋Z💋L,挺无聊的 这电影炒作的厉害👍,2,2021-01-01 10:03:14,64,1
一周的朋友,路1障,演员的脸还是值得看的，毕竟只花了我4块9，怎么也得打个三星吧,3,2022-06-18 12:30:50,917,1
一周的朋友,Salines,沈月太可爱了吧,5,2022-06-18 12:22:15,218,1
送你一朵小红花,我不是我没有,披着抗癌的皮讲爱情 刘浩存别跟周冬雨比了 跟周冬雨差远了,3,2020-12-31 21:24:58,120,1
一点就到家,菲氏葉猴,隔離酒店看的，還不錯～,3,2022-10-14 20:47:41,0,1
心灵奇旅,李娇娥,浓汤宝,3,1/1/2021 13:01,5,1
花木兰,一个男的,真的难看到无敌爆炸！什么烂剧情！莫名其妙的？当大家弱智呢？？,1,2020-09-05 12:46:30,77,1
一周的朋友,过去皆序章,怎么了怎么了我就是粉麦麦怎么了？我就是要给麦麦的电影打五星怎么了？,5,2022-07-05 22:01:07,2,1
心灵奇旅,Y丶,一般，夸大,2,27/12/2020 22:20,21,1
独行月球,不想红的段子手,我和朋友去看，无聊到退场，宁愿舍弃38元的电影票也不愿忍受无聊的时光,1,2022-07-29 19:51:50,377,1
一周的朋友,辛夷,高考之前不准恋爱,3,2022-06-18 16:38:00,378,1
一点就到家,故梦,好好看！好久没看过这么轻松愉快且剧情流畅的电影了！,5,2020-10-04 00:47:16,1,1
心灵奇旅,殿南,还是一般,1,21/10/2022 3:02,0,1
唐人街探案3,白小白,为什么评分这么低？影评也是一边倒的黑？,5,2021-02-25 23:02:49,51,1
心灵奇旅,申由己,看多了就免疫了，在电影院呼呼大睡,3,1/1/2021 21:17,0,1
一点就到家,新新新裤子,可能是因为见了很多黑马论，导致期待过高，看完了不禁想这马也太容易黑了吧。。。彭彭演技吊打,2,2020-10-04 13:46:37,103,1
这个杀手不太冷静,Dobby,魏翔满分,5,2022-02-20 16:35:02,0,1
唐人街探案3,Faye,难看，刘昊然求点进步吧，怎么还退了。尬点不只一点点，要不是Tokyo因素，我会打2星,3,2021-02-12 13:22:44,39,1
送你一朵小红花,shen_me,MV 拍的不错,3,2021-01-01 13:42:29,10,1
一周的朋友,Dove.,第一次自己一个人去电影院看电影 没有好朋友也没有一周的朋友 也没有男朋友,4,2022-06-18 21:01:38,8,1
送你一朵小红花,葭月廿,千玺弟弟的演技长进好大,4,2020-12-31 19:50:04,6662,1
一点就到家,慕容白,一碗已经馊了的毒鸡汤,2,2020-11-19 20:47:22,4,1
一周的朋友,Laura-stq,沈月真的好适合大荧幕，好灵啊！,5,2022-06-18 13:26:18,71,1
唐人街探案3,大聪,。,3,2021-02-13 17:52:56,103,1
花木兰,Momoisland,拍的啥啊？？,2,2020-09-05 00:32:56,53,1
花木兰,一根好香蕉🍌,剧情太烂了真的忍不了,2,2020-09-04 22:34:09,152,1
一周的朋友,笔调,这是2022年的人看的电影吗😭,1,2022-06-18 16:45:45,388,1
盛夏未来,米需米米兹,什么东西😥诈骗,1,2021-07-30 21:37:53,31,1
一点就到家,时柒,刘昊然皮肤好好，他好可爱，这就是我的关注点哈哈哈哈哈哈，电影中规中矩，坐在影院看笑点是够的。我认为拍这个题材的意义很好，三⭐加一⭐鼓励～,4,2021-03-18 12:53:32,0,1
唐人街探案3,小药君,要不是电影院没开空调一直冻我 我能直接睡过去,2,2021-02-12 10:42:07,237,1
这个杀手不太冷静,李梦,敬！男一号棒棒哒！,5,2022-02-05 16:20:01,60,1
盛夏未来,此人不存在,男主变gay一下从普通青春片脱颖而出。,4,2022-07-13 21:32:22,41,1
独行月球,于成,后悔为这片付出的金钱、精力和时间。,1,2022-07-30 23:37:07,102,1
独行月球,凡人歌,果然是烂片 侮辱国人智商,1,2022-07-31 15:27:59,553,1
一周的朋友,罗曼蒂克黑,女生都太好看了吧,4,2022-06-18 14:44:16,48,1
独行月球,拍照的蘑菇,好久没在电影院看过这么让人如芒刺背，如坐针毡，如鲠在喉的电影了,1,2022-07-30 22:32:53,337,1
盛夏未来,汤朴,浪费了好演员。,2,2021-07-29 22:30:13,115,1
送你一朵小红花,bestime,冲这个彩蛋，多加一颗星,5,2021-04-03 23:48:32,117,1
一周的朋友,九重山,因为赵今麦给了及格分,3,2022-08-14 19:10:00,0,1
这个杀手不太冷静,圆首的秘书,什么鬼玩意儿挤眉弄眼的，退钱！,2,2022-02-11 01:51:53,15,1
这个杀手不太冷静,写大俗人,中途退场了，太痛苦了,2,2022-02-02 04:19:03,364,1
一周的朋友,Wyouik,超级好看啊啊啊超级感动的,5,2022-06-18 12:47:13,15,1
一周的朋友,天街,好喜欢青春校园电影 但是这个不太好看 颜值加一星,4,2022-06-18 16:21:55,8,1
一周的朋友,与身,先看的暗恋橘生淮南，再看的这个。相比之下，起码像个正常高中。,4,2022-06-30 01:59:05,0,1
唐人街探案3,Lies and lies,唐探宇宙！！！！！！！！！！！！！！的坍缩,1,2021-02-12 15:34:26,200,1
一周的朋友,已注销,赵今麦的脸一星，林一的脸一星，沈月的脸一星，新颖的设定一星，田馥甄的歌一星😃,5,2022-06-18 13:06:53,162,1
盛夏未来,坍塌,3星给吴磊了,3,2021-10-04 15:38:20,1,1
一周的朋友,蔡徐坤亖我了,莫名其妙磕到了沈月和林一,4,2022-10-17 21:59:23,0,1
一点就到家,蜜炼川贝枇杷膏,国庆档里最好的一部作品来的晚了,4,2020-10-04 22:22:34,16,1
唐人街探案3,我的初恋,陈思诚，你觉得你很幽默？,1,2021-02-12 11:03:30,1082,1
一点就到家,обломов,青春版合伙人，瑰夏躺枪,3,2020-11-12 21:06:32,0,1
心灵奇旅,英俊的兔酱🍖,我只想看个2d，国内何必执着于非排3d不可？连晴雅集都不玩3d了，强行3d有意思？不是中国观众水平不行，而是利益操纵实在恶心,3,26/12/2020 13:46,4,1
盛夏未来,shikio,张子枫真好看。,5,2021-08-07 22:47:37,22,1
唐人街探案3,"I,suizi.",用一部烂片涮了12亿，陈思成完成了一场完美的犯罪。,1,2021-02-13 02:02:17,339,1
一周的朋友,判官,麦麦太好看了，面对这么一个本子她还演得如此走心，以后不得了。,2,2022-06-20 13:43:20,38,1
一点就到家,icemovies,看满屏幕的咖啡还是好困 ,2,2020-10-04 16:48:41,6,1
送你一朵小红花,Gute Nacht,对易烊千玺又有了全新的认知,5,2020-12-31 21:30:03,477,1
独行月球,L,这电影居然还有人能看哭，是不是你家门口的树叶掉了也得上几炷香阿,1,2022-08-30 18:47:40,180,1
独行月球,Like wind,一星给秃顶的一号线艺人黄子韬，侮辱智商，浪费时间💰和心情。爆米花都咽不下😰,1,2022-08-05 22:03:33,47,1
一周的朋友,林深时见鹿,当我买票的时候发现市中心的电影院也只有一个人选座的时候 我就应该意识到事情不对了,1,2022-07-05 13:54:04,20,1
心灵奇旅,李广仙,明天起，关心粮食和蔬菜。,5,28/12/2020 12:12,15,1
一点就到家,阿朽,割韭菜宣传片，浑身不适。,1,2020-10-06 15:46:16,25,1
独行月球,馬峯,疫情当下这样的喜剧作品倒也让人很难有恶评之心,5,2022-07-29 20:13:46,172,1
一点就到家,痞子老九,补档,3,2021-03-01 22:09:13,0,1
心灵奇旅,枯藤和老虎,这就被吹成神作了？,3,31/12/2020 8:46,0,1
这个杀手不太冷静,黑道少年沈來迟,图一乐儿。,3,2022-02-03 22:32:05,0,1
盛夏未来,Valuska,6.5/10,3,2022-01-02 04:32:55,0,1
唐人街探案3,返厂小吴綦摩托,超乎预期的恶俗 ,1,2021-02-17 22:55:17,153,1
一周的朋友,快乐卷心菜,一星烂片，别来看，在电影院如坐针毡😅,1,2022-06-18 14:03:58,134,1
送你一朵小红花,Chevalier,2020.12.31,2,2020-12-31 22:49:27,173,1
送你一朵小红花,琴殇丶韵染,……,1,2021-01-02 08:36:14,58,1
一周的朋友,二十四桥明月夜,蛮好看的,5,2022-07-06 11:36:33,0,1
送你一朵小红花,玲娜墩子,看完电影我爸给我打电话说在小区门口接我 到家了我妈叫我一起泡脚,5,2020-12-31 22:39:55,149,1
唐人街探案3,小糖豆子,刚刚看完，油腻，恶俗烂梗，跑酷电影？不值票价，明天安排李焕英,2,2021-02-13 12:38:11,162,1
一点就到家,小汉堡,一大碗鸡汤,3,2020-11-09 00:21:57,2,1
一点就到家,万万兔,彭昱畅确实很灵 刘昊然没什么进步唉,4,2020-10-06 12:57:13,3,1
心灵奇旅,Laputa,内核比较老套，鸡汤说教味太浓,3,2/1/2021 19:58,11,1
送你一朵小红花,落灰锦鲤,送你一朵小红花🌺,5,2020-12-31 20:45:30,141,1
花木兰,今 敏,迪士尼觉得中国的韭菜都很好割吧,2,2020-09-05 12:46:54,45,1
花木兰,密密缝,唧唧复唧唧，剪的也太急,2,2020-09-05 11:19:53,43,1
独行月球,恩哼,国产电影真的把观众当傻子了,1,2022-07-29 11:36:03,6593,1
唐人街探案3,布谷布谷,大年初一早起来看是值得的,4,2021-02-12 10:23:21,42,1
送你一朵小红花,那年大火AlexJ,这这这，这都是啥。强塞了一口屎💩，这不是最恶心的，最恶心的是还是自己去电影院看的。对不起ಥ_ಥ自己。,1,2021-01-16 16:04:11,128,1
这个杀手不太冷静,烦烦的垃圾箱,到底在瞎吹什么……,1,2022-02-09 09:04:17,82,1
一点就到家,laurenⅢ,这是这几年看过的最真诚的电影之一了，有被打动到。,5,2020-11-14 11:51:05,0,1
心灵奇旅,观澜湖小当家,赶紧多排片，把郭小四这种鸡贼劣币赶出去。这才是好片！,5,25/12/2020 17:15,131,1
一周的朋友,港风美人洪金宝,林一演技真的有进步！,5,2022-06-27 14:22:18,0,1
一周的朋友,名字要很可爱,除了赵今麦，找不到其他的亮点了,3,2022-08-07 16:20:51,0,1
心灵奇旅,面包干,剧情好评淡 可以说是无聊。。,3,20/1/2021 23:27,24,1
一点就到家,momo(瘦版）,好像阿里巴巴的宣传片一样,3,2020-10-04 10:46:51,17,1
花木兰,月亮超漂亮,好看的好喜欢花木兰呀~,5,2020-09-05 00:04:49,48,1
这个杀手不太冷静,笑笑哈哈哈,比李茂好看。可能我是魏翔颜粉吧？,4,2022-02-14 01:59:06,1,1
唐人街探案3,木君,烂的我头痛，不值得我多写一个字。,3,2021-02-12 11:44:30,16,1
唐人街探案3,小陈,第一次直观感受到刘昊然的平庸,3,2021-02-14 12:33:56,105,1
唐人街探案3,Freud,钱真好赚啊,2,2021-02-13 16:08:08,161,1
独行月球,茉莉郡主,比流浪地球好100倍,5,2022-08-10 21:14:34,8,1
一周的朋友,拉赫玛尼诺妇,💩 麦啊，挑挑剧本吧，OK?,1,2022-08-08 23:06:44,0,1
送你一朵小红花,看家本领,新年愿望：找到马小远这样的女朋友呜呜呜,5,2020-12-31 20:25:43,126,1
送你一朵小红花,一颗🍎,太难看了 又无聊又尬的一部片子 元旦档的片子都好烂 准备二刷拆弹专家了,1,2020-12-31 21:46:20,114,1
送你一朵小红花,墨非墨宝,抵制丑四,1,2021-01-01 08:42:47,254,1
唐人街探案3,發夢高手,电影之烂，烂过臭鸡蛋,1,2021-02-14 23:45:02,233,1
一点就到家,王源是太阳,浪费人时间,2,2020-10-05 00:27:31,22,1
花木兰,LOL,巩俐职业生涯倒数第一，还不如三打白骨精,1,2020-09-05 14:34:07,56,1
这个杀手不太冷静,淋,魏翔很帅,3,2022-04-04 00:58:19,0,1
一周的朋友,Spring,无语,1,2022-08-11 16:46:38,0,1
一点就到家,大猫猫,那么优质的电影竟然分那么低？,5,2021-01-20 14:38:16,22,1
送你一朵小红花,米勒的纹身,还有十几分钟就结束了 忍不住过来先评分真的太好看了 开始十分钟全影院都是笑声 慢慢的随着剧情发展 有笑有泪 太感动了。。。今年最好的电影🎬 没有之一。。。值得n刷。。。,5,2020-12-31 20:06:12,673,1
一周的朋友,W,麦麦好美 林一好帅 就这么多.,3,2022-08-25 14:13:32,0,1
唐人街探案3,中医王二叔,不管别人，给我触动挺大，我甚至不愿去细想情节了,5,2021-02-12 20:33:22,153,1
这个杀手不太冷静,Hushnore,时刻未见魔幻，观众不能冷静。,2,2022-02-05 23:44:06,4,1
花木兰,一个萝卜两个坑,看完了，听片尾曲有点想哭，终于上映了，从17年官宣到今天，太久太久了，她在电影里一定吃了很多苦。,5,2020-09-04 20:25:58,50,1
一周的朋友,胡萝卜好吃🥕,林一跟沈月看起来更有cp感，赵今麦总觉得呆呆的,3,2022-06-18 23:41:31,10,1
独行月球,_葉小杏,世纪大烂片，全程尴尬癌发作，搞笑的梗都烂死了，拜托能不能给航天科学给个尊重,1,2022-07-31 19:16:38,61,1
唐人街探案3,Sherry,人家说屎难吃我不信 非要去尝尝 果然很难吃,1,2021-02-19 22:36:46,244,1
这个杀手不太冷静,yuan,不是豆瓣文青会买单的那种好笑，别看了。,2,2022-02-01 14:41:28,104,1
花木兰,天道,相较于其他，这部真烂。都这么多年了演技还是没啥大提升，血厚也禁不住这么耗啊,1,2020-09-05 07:54:38,65,1
这个杀手不太冷静,mumudancing,魏翔演得真好,4,2022-02-02 01:01:58,9,1
花木兰,毛豆大侠,我朋友说特别垃圾，她特别气，让我来打分,1,2020-09-05 09:11:03,68,1
盛夏未来,时光怪盗,两分给颜值,2,2021-07-31 11:28:14,27,1
独行月球,V for Vendetta,有一说一，偷票房是可耻的，开心麻花变成开心小偷了，喜剧嘛，也不是特别好笑，科幻嘛，有啥科幻？？？你要不是科幻片只是单纯的喜剧片我还能给个两星。,1,2022-08-22 03:32:26,21,1
唐人街探案3,眼霜救不了你,感觉这个评分有点低，我还是给高点，拉一拉。感觉应该给到7点几分。不应该那么低。在来补充一下，这几天评分怎么掉的我这么厉害，我也看了给低分的评论，感觉是故意给低分的，就唐探8分是上不去，但不应该低于7分。那些给低分的，都也看过上千部电影，感觉是故意打低分。唐探是不是分了别人的蛋糕，别人不乐意了，故意搞事情?,5,2021-02-14 18:22:25,75,1
独行月球,lc iii,抱着电影院那么艰难应该有啥看啥的心态去的，三十分钟后觉得电影院还是关门算了。,1,2022-07-31 15:01:05,106,1
一点就到家,康堤,大厂现在愿意花一两个亿拍广告了。,2,2020-11-23 10:52:42,7,1
这个杀手不太冷静,纳兰点降,尴尬！不知道笑点在哪,1,2022-02-04 22:19:59,19,1
一周的朋友,mono(挂科版）,后悔了 妈的 我发誓再也不去电影院看青春片了,2,2022-06-19 21:33:05,26,1
一周的朋友,霍华德,5分钟都看不下去,1,2022-08-07 18:50:45,1,1
唐人街探案3,米仙子,难看，明年别出来骗钱了，求您了,1,2021-02-12 15:48:15,341,1
这个杀手不太冷静,Forrest,请避雷，一个小时走了,1,2022-02-01 11:14:37,225,1
这个杀手不太冷静,玲娜贝尔尔,真的有够无聊,1,2022-02-08 22:33:40,41,1
盛夏未来,baby,莫名其妙,2,2021-08-17 11:20:40,3,1
一点就到家,小猩崛起,烂…烂片吧…？,2,2020-12-02 23:20:10,1,1
独行月球,木头47,怎一个烂字了得 人生有史以来在电影院看的最烂的电影。一星给特效,1,2022-07-29 19:46:04,385,1
唐人街探案3,看到我请让我好,坐的我屁股都疼了,2,2021-02-12 10:37:38,720,1
这个杀手不太冷静,KenC,.....,1,2022-04-01 18:07:53,1,1
一周的朋友,刘浩存的未婚夫,三星给赵今麦，沈月和范诗然的颜值，仅此而已！,3,2022-06-18 23:39:57,19,1
心灵奇旅,三更残雪,所以我是怎么呢？,2,6/3/2021 1:17,0,1
独行月球,今天星期四,我不懂，有些人是对浪漫过敏吗？这还不好看？！,5,2022-07-29 16:21:46,63,1
独行月球,小柒,4星电影，多一星因为觉得6点几分太低了,5,2022-08-07 10:45:24,85,1
一周的朋友,菲娅菲0603,林一沈月how pay，没有人磕欢喜冤家徐又树宋晓楠吗！！！！！！！！,5,2022-06-18 16:17:19,32,1
一周的朋友,林真诚,挺好，我不信。🤨但是因为看见了导演，所以加一颗星。,3,2022-06-25 14:52:57,0,1
盛夏未来,十七(已嗑拉),诈骗 气死我了,2,2021-07-30 12:12:20,590,1
送你一朵小红花,米饭是甜的！,为了千玺看的，可是并不好看，女主演技好差劲,1,2020-12-31 20:55:49,429,1
花木兰,策马奔腾,推荐,5,2020-09-11 02:24:19,12,1
送你一朵小红花,汤米,就别三部曲了吧,3,2020-12-31 21:15:01,20,1
送你一朵小红花,我叫他小文物,前面真的笑抽了 超级好笑 到中间和后面又好好哭！总之真的太好看了！易烊千玺演技一如既往的稳！🌺🌞,5,2020-12-31 22:24:39,171,1
一周的朋友,LYOOYL,两星给林一,2,2022-08-17 07:50:40,0,1
送你一朵小红花,梦游的鱼,不予置评........,3,2021-01-01 12:20:55,16,1
唐人街探案3,6,能打半星吗,1,2021-02-12 16:28:03,135,1
一周的朋友,油爆枇杷拌着面,追星三年，已经不是看校园片的年纪了，还是会买首映日的第一场票去支持。评价就是演员过关，编剧挨骂。追了三年的小林，希望你越来越好。,4,2022-06-18 12:15:28,1,1
心灵奇旅,JoeyLu陆柏宇,我的命运已经被改变，所以没有共同语言,3,26/12/2020 23:17,5,1
独行月球,痒山,这到底是在干嘛呀？？？？,1,2022-08-13 09:00:48,63,1
一周的朋友,麻辣米线,演员都很适配，剧情有反转不无聊，是部可看的青春片,5,2022-06-18 12:23:58,22,1
唐人街探案3,希望是罗波,看这种片子真的是浪费时间,1,2021-02-12 14:23:07,130,1
心灵奇旅,小甜野,浪费我两个小时的时间,2,15/1/2021 21:11,14,1
一点就到家,Pius,时刻警惕新时代样板戏，鲜明反对互联网资本洗脑软广。,2,2020-10-05 12:06:20,71,1
这个杀手不太冷静,Muto,Too Cool To Kill——Will you join us？Karl：Only Fools Rush In. 一个陷入死亡恐惧之中的「替身」演员套用「口手」卡尔的勇气和幽默感完成了他对死亡无情的蔑视和嘲讽。同时，也完成了这位「表演」艺术家对「电影」艺术的亵渎。在人生这场貌似没有摄影机却处处暗藏着摄影机的幻梦里，人与人之间「平等」的关系被「资本原则」塑造换成了「明星+导演+影迷」三人行关系——看过《亡命驾驶》的观众，或许知道「死亡与爱情与电影」三者之间的「同构」关系。而与同样采取「真作假时假亦真」这种拍摄方式的「真人」秀《再见爱人》不同，眼下《这个杀手不太冷静》剧组去了假的《伯格曼岛》现场拍「旧爱重逢」戏。被「金钱」绑架「有点摆不清自己位置」的男主化了个妆——加入了「江湖」这个家族。,1,2022-02-03 13:05:57,18,1
送你一朵小红花,高杨壮壮,刘浩存真是个美女 如果她不说话的话,2,2021-01-01 00:19:19,79,1
心灵奇旅,黄花大土块,和我老爹去看的，两人包场，去的时候老爹和我聊工作，聊学习，看完电影回来，建议我找女朋友，还问我喜欢什么车。,5,20/1/2021 22:50,342,1
一周的朋友,郡子,赵今麦堕落到会拍这种烂片了？,1,2022-08-08 16:25:42,0,1
独行月球,Rainbow,在丧成狗的日子里能用一张电影片开怀大笑俩小时，你就说值不值吧！,5,2022-07-29 11:10:09,5022,1
独行月球,拉粑粑小魔仙,营销、控评花了不少钱吧,1,2022-07-29 22:50:25,421,1
这个杀手不太冷静,安短,没想到，这是唯一一部尊重春节档的电影。,4,2022-02-25 23:52:02,0,1
一周的朋友,吃饱了撑着做俯卧撑,林一好帅,3,2022-06-18 20:36:16,0,1
独行月球,Emmmmmmanye,评分比电影好笑,1,2022-07-31 19:21:05,184,1
唐人街探案3,Paroxetine,陈思诚！还我票钱！,1,2021-02-18 14:21:15,210,1
一周的朋友,朝歌牧野,明明很好看啊为什么评分这么低？看过日漫原版，国产改编的还可以啊，而且颜值好高！林一好帅！赵今麦好好看，沈月在这里竟然也很漂亮表情没有崩，演技都不错，多给一颗星！,5,2022-10-02 05:27:40,1,1
花木兰,Lcy,刘亦菲和她的工具人,3,2020-09-16 23:22:58,1,1
唐人街探案3,不文艺的青年,太烂了，不会有下次了，坑钱玩意！,1,2021-02-12 18:42:50,182,1
唐人街探案3,晏子宸,谨以三分献给三浦友和、长泽雅美和铃木保奈美,3,2021-02-12 11:48:14,12,1
一周的朋友,晓思丽英,叶月抹茶《一周的朋友》（漫画）481,3,2022-08-08 02:09:47,0,1
这个杀手不太冷静,装老阿姨的少年,就…好笑吗？？,1,2022-04-03 09:20:39,17,1
一周的朋友,😩,林一，赵妹妹，多演点偶像剧吧，真养眼,5,2022-06-18 19:13:31,19,1
唐人街探案3,不要人夸读书少,感觉就是个在电影院里看的春节联欢会……,3,2021-02-14 16:46:04,5,1
花木兰,NXHTO,我都要分不清这是漫威还是迪士尼世界了，为什么刘亦菲还不唱歌,2,2020-09-04 20:30:06,119,1
心灵奇旅,水王,真厉害，清晰直白，且快捷通俗的，交代了不知道多少文艺片闷死观众都阐不明的精神内核。通过情节的选择，台词的打磨，在好莱坞故事模板下，做到了难得的、明显的，编剧技术上的杰出，令人尊敬。,5,28/12/2020 16:53,37,1
一点就到家,Hushnore,被安利了云南咖啡,4,2021-02-19 03:08:56,1,1
独行月球,三爷不怕冷,想不到中国的科幻电影被喜剧人拍出来了,5,2022-07-31 15:48:21,55,1
独行月球,我没有星,一想到中国人进电影院看这种东西，就打心底觉得可怜又可惜,1,2022-07-30 16:36:00,1984,1
一点就到家,小柚子×旅行家,彭彭以后是要往谐星的方向发展了吧,3,2021-10-26 13:07:59,0,1
一周的朋友,夏末微凉Goaui,麦麦,5,2022-06-21 17:37:17,1,1
独行月球,飘零燕,高级喜剧该有的样子,5,2022-07-30 16:43:36,86,1
盛夏未来,夜气,海南电音节宣传片,3,2021-07-31 00:58:32,6,1
盛夏未来,江湖,这简直营销诈骗吧，太难看了，尬的我满头问号，男女主演技都好刻意啊，表演痕迹太重，太油腻了，剧情也很烂，退钱！！！,1,2021-07-30 11:14:59,1548,1
送你一朵小红花,什么都是假的,韩延还差得远呢，演员们不错～,5,2021-04-04 12:42:30,147,1
盛夏未来,零点七,土….,3,2021-08-08 00:51:39,2,1
盛夏未来,GUAN玮,张子枫何时拿影后？,5,2021-08-14 20:32:01,56,1
这个杀手不太冷静,夏天结束了吗,春节档唯一的一部喜剧片哦，太适合带着父母和小孩一起去看咯！,4,2022-02-01 16:20:17,119,1
一周的朋友,小镇错题家,4.6赵今麦,1,2022-08-09 22:08:56,0,1
这个杀手不太冷静,已注销,不装了，我摊牌了，我觉得比原作好笑,4,2022-02-01 10:46:17,6873,1
送你一朵小红花,lesyeuxdekid,一个典型的什么都想讲到又什么都讲不明白的故事。,3,2021-01-01 02:44:06,17,0
一周的朋友,冷血,首先说一下麦麦很好的完成了她首部女一的作品，先不管好不好看，我觉得她已经很棒了。出色的完成了任务。在说片子本身，如果不是有后半段反转的转变，前边拍得实在就是太敷衍了，感觉看不懂导演到底要干嘛。还好后半段救回来一点。但整体来说这个本子从结构到逻辑都狗血的要命。还是希望麦麦以后能接到更好的戏吧。她和子枫可以说是目前最有前景和实力的零零后女演员，可惜现在她俩的差距越来越明显了。,3,2022-06-19 18:36:11,3,0
这个杀手不太冷静,豪/ty久不见,我只能说如果没有这个电影，开心麻花出品已经在我心里信誉破产。从《姑妈》到《李茂》我已经深深的血凉了！这片子0含腾量，依然爆笑。其实在欢乐喜剧人我就发现魏翔很有潜力了，可惜麻花一直在冯才仑身上浪费子弹。艾伦也好，冯才仑还有常远就是配角的命，不需要不甘。6.6确实过分了。7.5是我给的分数！,5,2022-02-07 22:46:46,35,0
送你一朵小红花,__Elaine,我们不瞎吹，31号晚上看的，电影院70%的人都在耍手机。。。,2,2021-01-01 17:23:04,98,0
心灵奇旅,王大盆,换我去做22的导师，就只有一句话：别来。,4,18/2/2021 9:21,22,0
心灵奇旅,心如止水,前半段没啥逻辑可言。音乐有恐怖片的感觉。投胎灵魂和身体错置，这个也是老掉牙的设定了。还是不太明白那个1对1的设定是啥意思。至于活着确实就是活着，希望找到激情，找到热爱地活着，即使平淡，也要活好自己的人生。和《寻梦环游记》比，差远了。,2,9/1/2021 15:15,2,0
一点就到家,斜风细雨不须归,剧本是很简单，但是看完之后也会不自觉地问自己，自己到底想要的是什么？还有就是自己出身小县城、小地方，也会去想家乡的未来是什么？家乡的出路是什么？电影虽然热血，但认真看的人，不应该只是停留在表面一笑，跟着电影里的人一起去焦虑和欢乐，也是电影给我的馈赠。,4,2020-10-04 21:25:00,0,0
心灵奇旅,嘉禾甜🍊,编剧是智障吗？看到40min已经有两次不管交规乱冲乱撞了。。。每次看到这种连冲乱撞的低智动画片就觉得搞笑，，，，完全不想看下去。强行说戏。。。皮克斯就是这种风格吗？？？头脑特工队还行。就是强行给你讲道理。,2,25/4/2021 21:37,0,0
送你一朵小红花,Glohay Do,刚想走进去人物内心，但却发现并没有感同身受，演员整体还在线，但剧本以及导演思想出了问题，该讲的没讲清楚，不该讲的拼命煽情，与《我不是药神》不同，药神是以小见大，而小红花则是以家庭为切入点，穿插几个大叔、老太太僵硬的说教上升为社会问题，未免暴露出本身的低级…,3,2020-12-31 22:45:02,22,0
一点就到家,张博,彭昱畅还有点喜感。,3,2020-11-28 22:52:16,1,0
花木兰,曹春花袭人,是个7分的很可以看的片子，因为有很喜欢的东西所以打高1分。喜欢的地方：刘亦非适合木兰这个角色，好看，打戏漂亮帅气，演技也没有什么毛病。原声大好，太喜欢了，既有新音乐，也完美融入动画片的音乐元素。画面优美，取景新西兰。美术优秀，片尾graphic很美。剧本看得出尽力保留动画片内容，但又符合真人版的严肃，完成度70%吧。下面是雷点：巩俐的角色，从化妆造型到服装到人物弧线都......一言难尽，更一言难尽的是下场。木兰的love interest，有必要么？有必要么？小伙子你在这片子里晃来晃去干啥呢？你是人长得帅还是会演戏还是能打还是有计谋？说实话木兰和女巫的CP感强多了！其他的男性角色，除了木兰爸爸，也都... ... 唉。至于福建土楼唐朝彩妆什么的，反而是末节了。总而言之，现在要去找原声来听。,4,2020-09-04 22:02:26,155,0
这个杀手不太冷静,Tom,目前为止开心麻花唯一一部含腾量为零但整体质量不拉胯的喜剧。如果这个抖机灵且硬蹭的片名是原罪，改成《演员的自我修养》可能更合适。,4,2022-02-02 13:36:59,1439,0
送你一朵小红花,冰桃雪梨,来看易烊千玺的第二部电影了！送你一朵小红花，奖励积极生活的我们。这个题材真的很好， 前半段幽默，后半段感人，没有刻意的煽情，都是真情流露，演员演技自然，好久没看到这么好的抗癌片了。,5,2020-12-31 21:17:38,732,0
一周的朋友,伍蔚郎,冲着沈月去看的，戏份太少了诶。这是碳基生物能想出来的剧情？？？我真的好羡慕那些在微博抢到沈月电影票代金券的朋友们！！！导演编剧明明可以直接去抢钱还给拍了一部电影！真的太谢谢了啊！赵今麦林一演的确实挺好，尤其沈月！真的很好！沈月太可爱了！值了！就是戏份太少了。她真的好可爱哦,2,2022-06-18 18:17:21,63,0
心灵奇旅,Tia,看完觉得更丧了。,1,21/1/2021 14:42,1,0
